2017010716	19	43
2017010717	19	41
2017010718	17	49
2017010719	16	51
2017010720	16	56
2017010721	15	59
2017010722	14	61
2017010723	14	64
2017010800	14	64
2017010801	15	64
2017010802	16	65
2017010803	16	65
2017010804	15	67
2017010805	13	70
2017010806	12	73
2017010807	12	73
2017010808	11	73
2017010809	13	74
2017010810	15	64
2017010811	17	54
2017010812	19	51
2017010813	21	43
2017010814	24	38
2017010815	24	38
2017010816	24	33
2017010817	24	36
2017010818	23	40
2017010819	22	48
2017010820	21	50
2017010821	21	47
2017010822	21	52
2017010823	22	50
2017010900	21	50
2017010901	22	50
2017010902	21	54
2017010903	22	55
2017010904	22	57
2017010905	23	55
2017010906	22	60
2017010907	22	60
2017010908	21	62
2017010909	24	57
2017010910	29	47
2017010911	32	41
2017010912	36	37
2017010913	36	37
2017010914	37	37
2017010915	38	37
2017010916	39	36
2017010917	39	37
2017010918	38	39
2017010919	38	42
2017010920	38	40
2017010921	38	40
2017010922	38	40
2017010923	40	36
2017011000	41	33
2017011001	42	33
2017011002	42	37
2017011003	43	41
2017011004	44	47
2017011005	44	51
2017011006	44	62
2017011007	43	70
2017011008	43	70
2017011009	45	63
2017011010	47	58
2017011011	50	54
2017011012	51	54
2017011013	53	56
2017011014	56	53
2017011015	56	53
2017011016	55	56
2017011017	55	59
2017011018	54	66
2017011019	55	68
2017011020	54	80
2017011021	55	80
2017011022	56	80
2017011023	54	83
2017011100	52	83
2017011101	49	71
2017011102	47	65
2017011103	44	70
2017011104	39	86
2017011105	36	89
2017011106	36	89
2017011107	36	89
2017011108	36	92
2017011109	40	89
2017011110	47	93
2017011111	54	86
2017011112	54	93
2017011113	55	93
2017011114	57	89
2017011115	59	89
2017011116	63	83
2017011117	63	81
2017011118	63	78
2017011119	63	78
2017011120	65	70
2017011121	65	67
2017011122	65	70
2017011123	66	67
2017011200	66	70
2017011201	66	70
2017011202	66	70
2017011203	67	67
2017011204	68	65
2017011205	67	67
2017011206	66	72
2017011207	66	72
2017011208	66	72
2017011209	67	70
2017011210	68	68
2017011211	68	68
2017011212	68	70
2017011213	68	70
2017011214	69	67
2017011215	69	67
2017011216	58	84
2017011217	54	83
2017011218	51	86
2017011219	49	86
2017011220	47	86
2017011221	44	82
2017011222	42	85
2017011301	38	82
2017011302	38	82
2017011303	38	82
2017011304	38	79
2017011305	37	82
2017011306	37	78
2017011307	37	78
2017011308	36	79
2017011309	36	79
2017011310	37	75
2017011311	38	76
2017011312	38	76
2017011313	40	73
2017011314	38	79
2017011315	38	82
2017011316	38	85
2017011317	38	85
2017011318	38	85
2017011319	38	85
2017011320	37	89
2017011321	38	82
2017011322	38	85
2017011323	38	85
2017011400	38	89
2017011401	38	89
2017011402	38	92
2017011403	38	92
2017011404	38	92
2017011405	38	92
2017011406	38	92
2017011407	39	89
2017011408	39	89
2017011409	39	92
2017011410	40	89
2017011411	40	93
2017011412	41	89
2017011413	41	89
2017011414	41	93
2017011415	42	89
2017011416	42	89
2017011417	42	89
2017011418	42	85
2017011419	41	89
2017011420	40	89
2017011421	40	86
2017011422	39	89
2017011423	39	89
2017011500	39	89
2017011501	39	86
2017011502	38	89
2017011503	38	89
2017011504	38	89
2017011505	38	89
2017011506	38	89
2017011507	38	85
2017011508	38	89
2017011509	39	86
2017011510	39	86
2017011511	40	79
2017011512	39	89
2017011513	40	86
2017011514	40	86
2017011515	41	86
2017011516	40	93
2017011517	40	89
2017011518	40	93
2017011519	40	93
2017011520	41	89
2017011521	41	89
2017011522	41	89
2017011523	41	89
2017011600	41	89
2017011601	42	89
2017011602	42	89
2017011603	42	89
2017011604	42	89
2017011605	43	89
2017011606	43	89
2017011607	43	89
2017011608	44	85
2017011609	44	89
2017011610	47	83
2017011611	50	80
2017011612	52	83
2017011613	56	77
2017011614	55	80
2017011615	56	80
2017011616	56	80
2017011617	56	84
2017011618	54	90
2017011619	54	93
2017011620	57	86
2017011621	57	86
2017011622	58	80
2017011623	59	80
2017011700	56	93
2017011701	57	89
2017011702	58	90
2017011703	59	89
2017011704	58	93
2017011705	59	89
2017011706	61	83
2017011707	61	87
2017011708	62	83
2017011709	62	83
2017011710	63	81
2017011711	63	78
2017011712	63	67
2017011713	62	60
2017011714	62	57
2017011715	59	64
2017011716	55	68
2017011717	54	69
2017011718	52	71
2017011719	51	68
2017011720	50	71
2017011721	48	76
2017011722	47	74
2017011723	46	73
2017011800	45	79
2017011801	44	82
2017011802	45	76
2017011803	44	82
2017011804	44	76
2017011805	43	79
2017011806	43	76
2017011807	43	73
2017011808	42	79
2017011809	42	79
2017011810	43	76
2017011811	43	79
2017011812	43	73
2017011813	43	73
2017011814	44	70
2017011815	44	70
2017011816	44	70
2017011817	44	70
2017011818	44	70
2017011819	44	70
2017011820	42	76
2017011821	41	79
2017011822	39	86
2017011823	40	83
2017011900	39	86
2017011901	39	89
2017011902	40	83
2017011903	41	82
2017011904	41	82
2017011905	41	82
2017011906	41	82
2017011907	42	79
2017011908	42	82
2017011909	43	79
2017011910	45	76
2017011911	49	68
2017011912	52	61
2017011913	53	56
2017011914	54	54
2017011915	54	57
2017011916	55	56
2017011917	53	71
2017011918	51	86
2017011919	50	89
2017011920	50	89
2017011921	51	89
2017011922	52	93
2017011923	53	93
2017012000	55	89
2017012001	55	93
2017012002	54	97
2017012003	53	93
2017012004	54	93
2017012005	55	93
2017012006	56	90
2017012007	57	86
2017012008	57	86
2017012009	57	86
2017012010	58	84
2017012011	59	80
2017012012	60	69
2017012013	60	69
2017012014	61	67
2017012015	63	62
2017012016	62	60
2017012017	62	60
2017012018	61	62
2017012019	59	69
2017012020	58	72
2017012021	58	72
2017012022	58	72
2017012023	58	72
2017012100	58	72
2017012101	56	77
2017012102	51	89
2017012103	53	83
2017012104	54	83
2017012105	49	90
2017012106	47	90
2017012107	52	86
2017012108	51	89
2017012109	52	89
2017012110	57	83
2017012111	60	77
2017012112	62	74
2017012113	64	69
2017012114	66	65
2017012115	67	61
2017012116	67	58
2017012117	67	58
2017012118	65	60
2017012119	63	62
2017012120	56	77
2017012121	56	77
2017012122	53	86
2017012123	54	83
2017012200	53	83
2017012201	50	86
2017012202	49	90
2017012203	47	90
2017012204	48	86
2017012205	49	90
2017012206	51	86
2017012207	49	90
2017012208	49	90
2017012209	50	89
2017012210	54	83
2017012211	55	83
2017012212	59	75
2017012213	61	70
2017012214	61	70
2017012215	63	65
2017012216	63	65
2017012217	62	64
2017012218	61	67
2017012219	61	67
2017012220	61	67
2017012221	60	66
2017012222	60	64
2017012223	59	67
2017012300	58	69
2017012301	58	69
2017012302	57	72
2017012303	56	74
2017012304	56	74
2017012305	54	77
2017012306	52	83
2017012307	53	79
2017012308	53	79
2017012309	51	83
2017012310	50	83
2017012311	49	83
2017012312	50	80
2017012313	50	77
2017012314	49	80
2017012315	48	82
2017012316	47	83
2017012317	47	80
2017012318	47	76
2017012319	46	79
2017012320	46	79
2017012321	44	82
2017012322	43	82
2017012323	43	79
2017012400	42	82
2017012401	41	89
2017012402	42	82
2017012403	42	79
2017012404	41	82
2017012405	41	86
2017012406	40	86
2017012407	41	79
2017012408	42	73
2017012409	42	73
2017012410	43	70
2017012411	44	65
2017012412	44	65
2017012413	44	65
2017012414	46	60
2017012415	47	58
2017012416	48	56
2017012417	48	56
2017012418	48	56
2017012419	45	63
2017012420	45	65
2017012421	45	65
2017012422	43	70
2017012423	42	73
2017012500	41	76
2017012501	39	82
2017012502	38	82
2017012503	39	82
2017012504	39	82
2017012505	39	82
2017012506	38	82
2017012507	40	79
2017012508	43	73
2017012509	46	79
2017012510	54	61
2017012511	59	59
2017012512	60	61
2017012513	58	66
2017012514	58	69
2017012515	61	59
2017012516	62	57
2017012517	62	60
2017012518	61	62
2017012519	62	51
2017012520	60	37
2017012521	55	56
2017012522	50	61
2017012523	47	58
2017012600	45	58
2017012601	43	60
2017012602	41	57
2017012603	40	59
2017012604	40	53
2017012605	39	55
2017012606	39	57
2017012607	39	59
2017012608	39	59
2017012609	39	62
2017012610	39	62
2017012611	38	67
2017012612	39	64
2017012613	39	62
2017012614	39	59
2017012615	38	64
2017012616	38	64
2017012617	38	62
2017012618	37	61
2017012619	37	64
2017012620	35	66
2017012622	34	75
2017012623	34	72
2017012700	33	69
2017012701	33	66
2017012702	33	69
2017012703	33	66
2017012704	33	63
2017012705	33	61
2017012706	32	64
2017012707	32	61
2017012708	32	61
2017012709	32	64
2017012710	32	64
2017012711	33	63
2017012712	35	56
2017012713	37	50
2017012714	37	48
2017012715	38	46
2017012716	39	44
2017012717	38	46
2017012718	38	46
2017012719	38	48
2017012720	38	48
2017012721	37	56
2017012722	36	56
2017012723	33	58
2017012800	31	63
2017012801	31	56
2017012802	29	63
2017012803	29	66
2017012804	28	69
2017012805	27	72
2017012806	26	74
2017012807	27	75
2017012808	27	75
2017012809	29	72
2017012810	34	61
2017012811	37	54
2017012812	39	55
2017012813	41	51
2017012814	43	47
2017012815	45	43
2017012816	44	45
2017012817	42	49
2017012818	42	49
2017012819	41	53
2017012820	40	55
2017012821	39	59
2017012822	39	59
2017012823	37	64
2017012900	38	62
2017012901	35	66
2017012902	34	69
2017012903	34	69
2017012904	34	72
2017012905	35	69
2017012906	35	69
2017012907	35	69
2017012908	35	72
2017012909	35	75
2017012910	34	82
2017012911	34	79
2017012912	33	81
2017012913	32	78
2017012914	34	72
2017012915	33	72
2017012916	34	69
2017012917	34	69
2017012918	34	69
2017012919	32	75
2017012920	32	69
2017012921	32	69
2017012922	31	66
2017012923	31	61
2017013000	30	69
2017013001	30	69
2017013002	31	66
2017013003	30	58
2017013004	28	55
2017013005	27	51
2017013006	26	52
2017013007	24	57
2017013008	23	60
2017013009	26	52
2017013010	29	49
2017013011	31	45
2017013012	33	45
2017013013	35	42
2017013014	37	40
2017013015	38	39
2017013016	40	33
2017013017	41	31
2017013018	41	31
2017013019	39	36
2017013020	37	40
2017013021	37	40
2017013022	37	42
2017013023	39	44
2017013100	40	50
2017013101	46	51
2017013102	47	53
2017013103	49	52
2017013104	48	53
2017013105	49	52
2017013106	50	44
2017013107	48	47
2017013108	47	47
2017013109	49	42
2017013110	50	42
2017013111	51	41
2017013112	52	39
2017013113	52	39
2017013114	52	38
2017013115	52	35
2017013116	51	39
2017013117	50	40
2017013118	49	42
2017013119	49	42
2017013120	48	44
2017013121	47	47
2017013122	47	47
2017013123	47	49
2017020100	46	51
2017020101	45	53
2017020102	45	53
2017020103	44	57
2017020104	41	65
2017020105	41	65
2017020106	42	64
2017020107	43	62
2017020108	42	62
2017020109	43	62
2017020110	44	57
2017020111	46	53
2017020112	48	49
2017020113	48	49
2017020114	50	46
2017020115	50	44
2017020116	50	42
2017020117	47	45
2017020118	46	45
2017020119	44	49
2017020120	44	47
2017020121	44	45
2017020122	42	53
2017020123	41	55
2017020200	40	57
2017020201	39	59
2017020202	37	64
2017020203	36	67
2017020204	36	67
2017020205	34	67
2017020206	33	66
2017020207	33	63
2017020208	33	63
2017020209	33	53
2017020210	33	53
2017020211	35	49
2017020212	36	48
2017020213	39	34
2017020214	39	30
2017020215	40	30
2017020216	40	25
2017020217	40	25
2017020218	39	27
2017020219	36	27
2017020220	35	28
2017020221	33	32
2017020222	32	33
2017020223	30	39
2017020300	30	41
2017020301	29	43
2017020302	29	45
2017020303	29	47
2017020304	28	51
2017020305	28	51
2017020306	27	53
2017020307	26	57
2017020308	25	63
2017020309	28	55
2017020310	28	53
2017020311	30	49
2017020312	30	41
2017020313	31	39
2017020314	32	38
2017020315	33	35
2017020316	34	32
2017020317	33	24
2017020318	31	29
2017020319	29	33
2017020320	29	34
2017020321	25	46
2017020322	25	46
2017020323	23	52
2017020400	21	59
2017020401	20	60
2017020402	19	68
2017020403	19	68
2017020404	18	71
2017020405	18	68
2017020406	17	74
2017020407	17	74
2017020408	17	77
2017020409	21	68
2017020410	25	58
2017020411	28	44
2017020412	32	35
2017020413	35	31
2017020414	37	27
2017020415	38	24
2017020416	40	23
2017020417	40	22
2017020418	39	24
2017020419	39	25
2017020420	39	26
2017020421	40	25
2017020422	40	26
2017020423	40	28
2017020500	40	30
2017020501	41	30
2017020502	44	33
2017020503	45	35
2017020504	45	40
2017020505	45	45
2017020506	44	51
2017020507	42	55
2017020508	41	62
2017020509	43	60
2017020510	45	60
2017020511	47	58
2017020512	49	52
2017020513	52	48
2017020514	54	45
2017020515	55	43
2017020516	56	40
2017020517	56	42
2017020518	54	43
2017020519	48	53
2017020520	48	53
2017020521	45	60
2017020522	45	60
2017020523	41	70
2017020600	39	72
2017020601	38	76
2017020602	37	78
2017020603	36	79
2017020604	34	82
2017020605	36	79
2017020606	37	82
2017020607	38	85
2017020608	39	86
2017020609	41	86
2017020611	43	79
2017020612	44	82
2017020613	47	80
2017020614	50	80
2017020615	52	80
2017020616	53	77
2017020617	54	77
2017020618	55	80
2017020619	55	83
2017020620	56	84
2017020621	56	86
2017020622	58	86
2017020623	59	87
2017020700	61	81
2017020701	62	80
2017020702	64	72
2017020703	65	67
2017020704	65	67
2017020705	64	69
2017020706	64	67
2017020707	64	67
2017020708	60	83
2017020709	59	83
2017020710	59	87
2017020711	59	87
2017020712	59	83
2017020713	59	83
2017020714	60	80
2017020715	60	80
2017020716	61	75
2017020717	60	74
2017020718	61	77
2017020719	60	80
2017020720	59	80
2017020721	58	84
2017020722	58	86
2017020723	58	84
2017020800	56	77
2017020801	54	77
2017020802	50	80
2017020803	49	80
2017020804	47	86
2017020805	47	83
2017020806	48	80
2017020807	47	80
2017020808	45	79
2017020809	44	79
2017020810	43	79
2017020811	42	82
2017020812	43	76
2017020813	44	79
2017020814	43	79
2017020815	44	73
2017020816	43	79
2017020817	41	82
2017020818	41	82
2017020819	41	82
2017020820	36	85
2017020821	34	88
2017020822	34	85
2017020823	34	79
2017020900	33	78
2017020901	33	75
2017020902	32	72
2017020903	32	72
2017020904	31	72
2017020905	31	69
2017020906	29	66
2017020907	27	63
2017020908	26	65
2017020909	26	63
2017020910	27	61
2017020911	26	60
2017020912	28	51
2017020913	29	49
2017020914	30	43
2017020915	30	43
2017020916	30	41
2017020917	31	35
2017020918	30	39
2017020919	28	46
2017020920	27	49
2017020921	25	55
2017020922	25	55
2017020923	23	60
2017021000	24	60
2017021001	23	65
2017021002	23	68
2017021003	24	68
2017021004	24	65
2017021005	24	65
2017021006	24	65
2017021007	26	60
2017021008	27	58
2017021009	28	58
2017021010	31	52
2017021011	37	40
2017021012	41	36
2017021013	46	32
2017021014	51	27
2017021015	55	26
2017021016	57	26
2017021017	59	26
2017021018	58	27
2017021019	56	31
2017021020	56	32
2017021021	56	32
2017021022	57	31
2017021023	57	30
2017021100	58	30
2017021101	57	33
2017021102	56	35
2017021103	55	38
2017021104	55	43
2017021105	55	47
2017021106	55	50
2017021107	54	57
2017021108	54	61
2017021109	56	64
2017021110	60	61
2017021111	62	62
2017021112	64	60
2017021113	67	56
2017021114	66	58
2017021115	64	62
2017021116	63	70
2017021117	63	70
2017021118	63	72
2017021119	64	75
2017021120	64	75
2017021121	64	78
2017021122	64	78
2017021123	65	75
2017021200	65	78
2017021201	66	75
2017021202	66	75
2017021203	66	78
2017021204	68	75
2017021205	68	75
2017021206	68	75
2017021207	67	75
2017021208	67	75
2017021209	65	81
2017021210	65	72
2017021211	65	60
2017021212	61	59
2017021213	59	59
2017021214	59	45
2017021215	59	47
2017021216	59	37
2017021217	59	33
2017021218	57	37
2017021219	54	40
2017021220	50	32
2017021221	48	34
2017021222	46	31
2017021223	44	35
2017021300	42	37
2017021301	41	39
2017021302	38	44
2017021303	38	46
2017021304	36	50
2017021305	33	58
2017021306	32	61
2017021307	29	69
2017021308	31	63
2017021309	36	54
2017021310	40	46
2017021311	43	35
2017021312	44	33
2017021313	47	27
2017021314	47	27
2017021315	47	27
2017021316	50	21
2017021317	49	21
2017021318	49	19
2017021319	47	23
2017021320	44	29
2017021321	42	36
2017021322	41	41
2017021323	39	55
2017021400	43	41
2017021401	42	46
2017021402	41	48
2017021403	42	43
2017021404	41	53
2017021405	41	51
2017021406	42	49
2017021407	42	50
2017021408	42	44
2017021409	44	41
2017021410	45	40
2017021411	46	38
2017021412	49	37
2017021413	51	37
2017021414	53	36
2017021415	55	36
2017021416	56	34
2017021417	55	35
2017021418	53	41
2017021419	51	48
2017021420	49	56
2017021421	48	60
2017021422	46	62
2017021423	45	63
2017021500	44	65
2017021501	44	65
2017021502	43	68
2017021503	42	70
2017021504	41	73
2017021505	42	67
2017021506	41	60
2017021507	40	59
2017021508	39	62
2017021509	39	62
2017021510	41	48
2017021511	42	37
2017021512	43	33
2017021513	45	34
2017021514	46	30
2017021515	47	29
2017021516	48	26
2017021517	47	25
2017021518	45	26
2017021519	43	29
2017021520	41	33
2017021521	40	36
2017021522	39	39
2017021523	38	42
2017021600	36	46
2017021601	35	47
2017021602	34	52
2017021603	32	56
2017021604	31	58
2017021605	35	52
2017021606	35	54
2017021607	35	52
2017021608	35	52
2017021609	36	50
2017021610	38	46
2017021611	41	39
2017021612	44	31
2017021613	47	29
2017021614	49	23
2017021615	51	22
2017021616	52	24
2017021617	52	25
2017021618	52	26
2017021619	51	27
2017021620	49	30
2017021621	47	34
2017021622	46	37
2017021623	46	40
2017021700	47	38
2017021701	46	40
2017021702	47	38
2017021703	48	39
2017021704	48	42
2017021705	48	44
2017021706	47	47
2017021707	47	49
2017021708	47	51
2017021709	50	48
2017021710	53	42
2017021711	57	38
2017021712	62	33
2017021713	65	31
2017021714	66	30
2017021715	69	27
2017021716	69	25
2017021717	69	25
2017021718	68	25
2017021719	65	28
2017021720	62	32
2017021721	60	32
2017021722	58	34
2017021723	54	40
2017021800	49	48
2017021801	46	53
2017021802	45	55
2017021803	46	55
2017021804	45	58
2017021805	42	67
2017021806	48	53
2017021807	48	56
2017021808	51	52
2017021809	52	54
2017021810	54	54
2017021811	57	51
2017021812	60	47
2017021813	61	45
2017021814	59	51
2017021815	55	71
2017021816	53	77
2017021817	53	79
2017021818	53	83
2017021819	52	86
2017021820	52	83
2017021821	51	89
2017021822	51	89
2017021823	50	89
2017021900	50	89
2017021901	51	86
2017021902	51	86
2017021903	50	89
2017021904	51	86
2017021905	51	86
2017021906	51	86
2017021907	51	86
2017021908	51	89
2017021909	51	92
2017021910	53	86
2017021911	54	83
2017021912	55	80
2017021913	56	77
2017021914	57	74
2017021915	58	69
2017021916	59	69
2017021917	58	69
2017021918	57	72
2017021919	53	77
2017021920	49	86
2017021921	46	89
2017021922	45	93
2017021923	44	89
2017022000	43	93
2017022001	42	92
2017022002	40	93
2017022003	39	96
2017022004	39	96
2017022005	39	92
2017022006	38	97
2017022007	38	92
2017022008	39	96
2017022009	41	93
2017022010	48	89
2017022011	54	77
2017022012	60	66
2017022013	64	60
2017022014	69	48
2017022015	71	43
2017022016	73	38
2017022017	73	36
2017022018	71	40
2017022019	69	38
2017022020	66	43
2017022021	64	48
2017022022	61	53
2017022023	60	53
2017022100	60	53
2017022101	57	59
2017022102	53	68
2017022103	59	53
2017022104	57	57
2017022105	54	64
2017022106	52	69
2017022107	52	71
2017022108	52	71
2017022109	62	55
2017022110	65	50
2017022111	66	48
2017022112	68	48
2017022113	70	47
2017022114	72	44
2017022115	71	45
2017022116	71	47
2017022117	71	47
2017022118	68	52
2017022119	68	54
2017022120	64	69
2017022121	63	72
2017022122	63	72
2017022123	62	74
2017022200	61	77
2017022201	60	80
2017022202	60	80
2017022203	59	83
2017022204	59	83
2017022205	58	86
2017022206	58	86
2017022207	58	86
2017022208	58	86
2017022209	59	83
2017022210	61	77
2017022211	62	74
2017022212	65	70
2017022213	67	65
2017022214	70	59
2017022215	71	56
2017022216	71	56
2017022217	70	61
2017022218	69	60
2017022219	69	62
2017022220	68	65
2017022221	67	67
2017022222	67	67
2017022223	66	70
2017022300	65	72
2017022301	64	72
2017022302	62	77
2017022303	60	80
2017022304	60	80
2017022305	58	86
2017022306	57	86
2017022307	60	83
2017022308	61	83
2017022309	62	80
2017022310	64	78
2017022311	65	75
2017022312	66	72
2017022313	67	70
2017022314	68	68
2017022315	70	63
2017022316	70	61
2017022317	70	59
2017022318	70	59
2017022319	69	60
2017022320	68	65
2017022321	67	67
2017022322	66	67
2017022323	65	70
2017022400	64	72
2017022401	63	72
2017022402	63	70
2017022403	63	70
2017022404	63	70
2017022405	63	70
2017022406	62	72
2017022407	63	72
2017022408	63	72
2017022409	65	70
2017022410	69	62
2017022411	72	57
2017022412	76	48
2017022413	78	41
2017022414	79	37
2017022415	79	36
2017022416	80	36
2017022417	78	38
2017022418	77	40
2017022419	60	83
2017022420	65	72
2017022421	65	70
2017022422	64	69
2017022423	57	62
2017022500	56	49
2017022501	53	68
2017022502	50	61
2017022503	48	49
2017022504	46	51
2017022505	45	53
2017022506	44	60
2017022507	41	57
2017022508	37	54
2017022509	36	56
2017022510	36	54
2017022511	35	54
2017022512	36	52
2017022513	35	52
2017022514	36	48
2017022515	37	48
2017022516	38	44
2017022517	40	41
2017022518	39	41
2017022519	38	42
2017022520	36	46
2017022521	35	45
2017022522	33	51
2017022523	32	54
2017022600	32	54
2017022601	30	60
2017022602	30	58
2017022603	31	54
2017022604	30	56
2017022605	30	53
2017022606	27	63
2017022607	26	68
2017022608	27	69
2017022609	31	56
2017022610	34	47
2017022611	38	40
2017022612	41	36
2017022613	45	31
2017022614	47	25
2017022615	49	25
2017022616	50	22
2017022617	50	21
2017022618	50	23
2017022619	49	25
2017022620	48	26
2017022621	45	32
2017022622	45	34
2017022623	45	34
2017022700	45	36
2017022701	45	42
2017022702	45	40
2017022703	49	49
2017022704	49	49
2017022705	47	68
2017022706	46	73
2017022707	44	85
2017022708	44	85
2017022709	45	86
2017022710	45	86
2017022711	46	86
2017022712	46	89
2017022713	49	83
2017022714	51	74
2017022715	54	61
2017022716	56	53
2017022717	58	47
2017022718	59	45
2017022719	56	50
2017022720	53	54
2017022721	52	56
2017022722	51	58
2017022723	51	63
2017022800	52	66
2017022801	50	71
2017022802	50	71
2017022803	49	77
2017022804	51	74
2017022805	50	86
2017022806	52	83
2017022807	51	86
2017022808	52	86
2017022809	53	86
2017022810	54	90
2017022811	57	89
2017022812	58	86
2017022813	58	90
2017022814	60	86
2017022815	63	83
2017022816	65	81
2017022817	66	78
2017022818	66	78
2017022819	66	78
2017022820	66	78
2017022821	66	81
2017022822	66	78
2017022823	67	78
2017030100	67	78
2017030101	68	78
2017030102	70	68
2017030103	68	78
2017030104	63	87
2017030105	66	84
2017030106	69	75
2017030107	55	86
2017030108	55	86
2017030109	55	89
2017030110	56	86
2017030111	61	77
2017030112	64	64
2017030113	66	58
2017030114	63	55
2017030115	59	53
2017030116	56	55
2017030117	55	50
2017030118	52	46
2017030119	49	46
2017030120	48	47
2017030121	47	49
2017030122	46	45
2017030123	45	51
2017030200	43	49
2017030201	42	49
2017030202	41	48
2017030203	40	50
2017030204	38	55
2017030205	37	59
2017030206	36	59
2017030207	35	64
2017030208	35	66
2017030209	37	59
2017030210	40	50
2017030211	42	46
2017030212	44	43
2017030213	47	38
2017030214	47	37
2017030215	48	34
2017030216	49	31
2017030217	49	31
2017030218	47	31
2017030219	46	35
2017030220	44	41
2017030221	42	49
2017030222	40	55
2017030223	41	55
2017030300	40	57
2017030301	38	70
2017030302	37	59
2017030303	35	64
2017030304	33	66
2017030305	31	72
2017030306	32	69
2017030307	31	72
2017030308	32	69
2017030309	33	61
2017030310	34	54
2017030311	34	54
2017030312	34	54
2017030313	39	34
2017030314	40	32
2017030315	42	27
2017030316	42	25
2017030317	42	23
2017030318	41	22
2017030319	39	24
2017030320	38	29
2017030321	35	42
2017030322	33	47
2017030323	33	53
2017030400	34	50
2017030401	33	56
2017030402	34	50
2017030403	35	44
2017030404	34	41
2017030405	33	45
2017030406	32	45
2017030407	31	47
2017030408	32	43
2017030409	36	38
2017030410	40	34
2017030411	43	36
2017030412	46	30
2017030413	49	30
2017030414	52	29
2017030415	54	28
2017030416	56	27
2017030417	57	26
2017030418	57	26
2017030419	54	31
2017030420	51	34
2017030421	48	35
2017030422	46	38
2017030423	43	45
2017030500	41	48
2017030501	40	50
2017030502	39	50
2017030503	38	52
2017030504	37	54
2017030505	36	56
2017030506	35	58
2017030507	31	72
2017030508	36	59
2017030509	40	53
2017030510	48	44
2017030511	56	34
2017030512	62	27
2017030513	67	23
2017030514	69	20
2017030515	68	21
2017030516	69	20
2017030517	67	20
2017030518	65	23
2017030519	62	26
2017030520	62	27
2017030521	62	32
2017030522	60	40
2017030523	59	44
2017030600	58	47
2017030601	57	48
2017030602	57	48
2017030603	56	50
2017030604	55	63
2017030605	56	57
2017030606	53	71
2017030607	52	77
2017030608	52	89
2017030609	53	86
2017030610	55	80
2017030611	57	74
2017030612	58	72
2017030613	61	62
2017030614	60	69
2017030615	62	62
2017030616	66	54
2017030617	67	54
2017030618	65	60
2017030619	62	72
2017030620	62	69
2017030621	64	60
2017030622	65	54
